"40983";"LUISBURGO";"4414";"Mata"
"41041";"MARTINS SOARES";"5058";"Mata"
"41092";"BARAO DE MONTE ALTO";"4246";"Mata"
"41130";"BARRA LONGA";"4811";"Mata"
"41211";"BELMIRO BRAGA";"2653";"Mata"
"41220";"ORATORIOS";"3506";"Mata"
"41246";"ORIZANIA";"5035";"Mata"
"41327";"PEDRA BONITA";"4455";"Mata"
"41351";"BIAS FORTES";"3444";"Mata"
"41378";"BICAS";"9496";"Mata"
"41424";"REDUTO";"4330";"Mata"
"41440";"SANTA BARBARA DO MONTE VERDE";"2815";"Mata"
"41661";"ALTO CAPARAO";"2913";"Mata"
"41734";"BRAS PIRES";"3507";"Mata"
"42013";"CAIANA";"3144";"Mata"
"42030";"CAJURI";"3728";"Mata"
"42161";"GOIANA";"3025";"Mata"
"42331";"CANAA";"3531";"Mata"
"42340";"SAO SEBASTIAO DA VARGEM ALEGRE";"2348";"Mata"
"42412";"CAPARAO";"3615";"Mata"
"42560";"VERMELHO NOVO";"3998";"Mata"
"42579";"CAPUTIRA";"6551";"Mata"
"42650";"CARANGOLA";"19915";"Mata"
"43052";"CATAGUASES";"44266";"Mata"
"43176";"CHACARA";"2213";"Mata"
"43192";"CHALE";"3983";"Mata"
"43230";"CHIADOR";"2665";"Mata"
"43257";"CIPOTANEA";"4692";"Mata"
"45632";"GUARACIABA";"7102";"Mata"
"45675";"GUARANI";"6016";"Mata"
"45691";"GUARARA";"2978";"Mata"
"45756";"GUIDOVAL";"5752";"Mata"
"45799";"GUIRICEMA";"6052";"Mata"
"46515";"ITAMARATI DE MINAS";"3201";"Mata"
"47090";"JEQUERI";"8304";"Mata"
"47333";"JUIZ DE FORA";"313366";"Mata"
"47538";"LAJINHA";"12884";"Mata"
"47570";"LAMIM";"2835";"Mata"
"47597";"LARANJAL";"5054";"Mata"
"47678";"LEOPOLDINA";"32186";"Mata"
"47716";"LIMA DUARTE";"10873";"Mata"
"47872";"MANHUACU";"43021";"Mata"
"47899";"MANHUMIRIM";"13006";"Mata"
"47953";"MAR DE ESPANHA";"7736";"Mata"
"48038";"MARIPA DE MINAS";"2586";"Mata"
"48151";"MATIAS BARBOSA";"9173";"Mata"
"48178";"MATIPO";"11975";"Mata"
"48313";"MERCES";"6429";"Mata"
"48410";"MIRADOURO";"7832";"Mata"
"40100";"CATUJI";"5508";"Jequitinhonha/Mucuri"
"40142";"DIVISOPOLIS";"4589";"Jequitinhonha/Mucuri"
"40177";"AGUAS FORMOSAS";"10998";"Jequitinhonha/Mucuri"
"40223";"FRANCISCOPOLIS";"3443";"Jequitinhonha/Mucuri"
"40339";"ALMENARA";"21762";"Jequitinhonha/Mucuri"
"40428";"MATA VERDE";"5351";"Jequitinhonha/Mucuri"
"40509";"NOVO ORIENTE DE MINAS";"6292";"Jequitinhonha/Mucuri"
"40525";"PALMOPOLIS";"4728";"Jequitinhonha/Mucuri"
"40533";"CACHOEIRA DE PAJEU";"5609";"Jequitinhonha/Mucuri"
"40584";"PONTO DOS VOLANTES";"6438";"Jequitinhonha/Mucuri"
"40673";"ARACUAI";"18876";"Jequitinhonha/Mucuri"
"40932";"ATALEIA";"8870";"Jequitinhonha/Mucuri"
"40967";"LEME DO PRADO";"2992";"Jequitinhonha/Mucuri"
"41033";"BANDEIRA";"3582";"Jequitinhonha/Mucuri"
"41084";"MONTE FORMOSO";"2940";"Jequitinhonha/Mucuri"
"41297";"BERILO";"6794";"Jequitinhonha/Mucuri"
"41319";"BERTOPOLIS";"2871";"Jequitinhonha/Mucuri"
"41505";"SANTA HELENA DE MINAS";"3684";"Jequitinhonha/Mucuri"
"41688";"ANGELANDIA";"5134";"Jequitinhonha/Mucuri"
"41700";"ARICANDUVA";"3413";"Jequitinhonha/Mucuri"
"41963";"CRISOLITA";"3639";"Jequitinhonha/Mucuri"
"42285";"JENIPAPO DE MINAS";"3478";"Jequitinhonha/Mucuri"
"42307";"JOSE GONCALVES DE MINAS";"2618";"Jequitinhonha/Mucuri"
"42404";"SETUBINHA";"5711";"Jequitinhonha/Mucuri"
"42455";"CAPELINHA";"17813";"Jequitinhonha/Mucuri"
"42544";"VEREDINHA";"3905";"Jequitinhonha/Mucuri"
"42595";"CARAI";"10248";"Jequitinhonha/Mucuri"
"42692";"CARBONITA";"5875";"Jequitinhonha/Mucuri"
"42730";"CARLOS CHAGAS";"12779";"Jequitinhonha/Mucuri"
"43214";"CHAPADA DO NORTE";"6907";"Jequitinhonha/Mucuri"
"46450";"ITAIPE";"6120";"Jequitinhonha/Mucuri"
"46493";"ITAMARANDIBA";"18005";"Jequitinhonha/Mucuri"
"46655";"ITAOBIM";"12282";"Jequitinhonha/Mucuri"
"46795";"ITINGA";"8127";"Jequitinhonha/Mucuri"
"46930";"JACINTO";"7197";"Jequitinhonha/Mucuri"
"47155";"JEQUITINHONHA";"13252";"Jequitinhonha/Mucuri"
"47198";"JOAIMA";"8916";"Jequitinhonha/Mucuri"
"47295";"JORDANIA";"6293";"Jequitinhonha/Mucuri"
"47392";"LADAINHA";"8976";"Jequitinhonha/Mucuri"
"47775";"MACHACALIS";"4472";"Jequitinhonha/Mucuri"
"47830";"MALACACHETA";"11455";"Jequitinhonha/Mucuri"
"48275";"MEDINA";"12738";"Jequitinhonha/Mucuri"
"48356";"MINAS NOVAS";"14175";"Jequitinhonha/Mucuri"
"43397";"COMERCINHO";"5257";"Jequitinhonha/Mucuri"
"43893";"CORONEL MURTA";"5966";"Jequitinhonha/Mucuri"
"45110";"FELISBURGO";"3805";"Jequitinhonha/Mucuri"
"45292";"FRANCISCO BADARO";"4995";"Jequitinhonha/Mucuri"
"45357";"FREI GASPAR";"4024";"Jequitinhonha/Mucuri"
"48852";"NANUQUE";"24360";"Jequitinhonha/Mucuri"
"49050";"NOVO CRUZEIRO";"15158";"Jequitinhonha/Mucuri"
"49239";"OURO VERDE DE MINAS";"4991";"Jequitinhonha/Mucuri"
"49255";"PADRE PARAISO";"10797";"Jequitinhonha/Mucuri"
"49352";"FRONTEIRA DOS VALES";"3398";"Jequitinhonha/Mucuri"
"49697";"PAVAO";"5044";"Jequitinhonha/Mucuri"
"49735";"PEDRA AZUL";"13942";"Jequitinhonha/Mucuri"
"50474";"POTE";"9152";"Jequitinhonha/Mucuri"
"51012";"RIO DO PRADO";"3289";"Jequitinhonha/Mucuri"
"51314";"RUBIM";"5410";"Jequitinhonha/Mucuri"
"51411";"SALTO DA DIVISA";"3875";"Jequitinhonha/Mucuri"
"51616";"SANTA MARIA DO SALTO";"3805";"Jequitinhonha/Mucuri"
"52051";"SANTO ANTONIO DO JACINTO";"7335";"Jequitinhonha/Mucuri"
"53333";"SERRA DOS AIMORES";"4913";"Jequitinhonha/Mucuri"
"53716";"TEOFILO OTONI";"76099";"Jequitinhonha/Mucuri"
"53937";"TURMALINA";"10228";"Jequitinhonha/Mucuri"
"54054";"UMBURATIBA";"2125";"Jequitinhonha/Mucuri"
"54330";"VIRGEM DA LAPA";"7338";"Jequitinhonha/Mucuri"
"52230";"SAO FRANCISCO DE PAULA";"4976";"Centro-Oeste de Minas"
"46051";"IGUATAMA";"5883";"Centro-Oeste de Minas"
"52850";"SAO ROQUE DE MINAS";"4549";"Centro-Oeste de Minas"
"52914";"SAO SEBASTIAO DO OESTE";"4193";"Centro-Oeste de Minas"
"53317";"SERRA DA SAUDADE";"995";"Centro-Oeste de Minas"
"53635";"TAPIRAI";"2437";"Centro-Oeste de Minas"
"54119";"VARGEM BONITA";"1839";"Centro-Oeste de Minas"
"45217";"FORMIGA";"43987";"Centro-Oeste de Minas"
"49034";"NOVA SERRANA";"31654";"Centro-Oeste de Minas"
"49115";"OLIVEIRA";"25823";"Centro-Oeste de Minas"
"49298";"PAINS";"6048";"Centro-Oeste de Minas"
"49530";"PASSA TEMPO";"5951";"Centro-Oeste de Minas"
"49778";"PEDRA DO INDAIA";"3292";"Centro-Oeste de Minas"
"49930";"PERDIGAO";"5253";"Centro-Oeste de Minas"
"49972";"PERDOES";"13387";"Centro-Oeste de Minas"
"50091";"PIMENTA";"5625";"Centro-Oeste de Minas"
"50113";"PIRACEMA";"5093";"Centro-Oeste de Minas"
"50296";"PIUMHI";"20987";"Centro-Oeste de Minas"
"50733";"QUARTEL GERAL";"2807";"Centro-Oeste de Minas"
"51756";"SANTANA DO JACARE";"3476";"Centro-Oeste de Minas"
"51977";"SANTO ANTONIO DO AMPARO";"11211";"Centro-Oeste de Minas"
"52078";"SANTO ANTONIO DO MONTE";"15081";"Centro-Oeste de Minas"
"46698";"ITAPECERICA";"14799";"Centro-Oeste de Minas"
"46752";"ITAUNA";"54616";"Centro-Oeste de Minas"
"47058";"JAPARAIBA";"2707";"Centro-Oeste de Minas"
"47430";"LAGOA DA PRATA";"26520";"Centro-Oeste de Minas"
"47651";"LEANDRO FERREIRA";"2696";"Centro-Oeste de Minas"
"47759";"LUZ";"11515";"Centro-Oeste de Minas"
"48097";"MARTINHO CAMPOS";"8369";"Centro-Oeste de Minas"
"48259";"MEDEIROS";"2571";"Centro-Oeste de Minas"
"48470";"MOEMA";"5240";"Centro-Oeste de Minas"
"43311";"CLAUDIO";"16080";"Centro-Oeste de Minas"
"43516";"CONCEICAO DO PARA";"3997";"Centro-Oeste de Minas"
"43958";"CORREGO DANTA";"2762";"Centro-Oeste de Minas"
"44032";"CRISTAIS";"7167";"Centro-Oeste de Minas"
"44458";"DIVINOPOLIS";"130624";"Centro-Oeste de Minas"
"44636";"DORES DO INDAIA";"9604";"Centro-Oeste de Minas"
"44679";"DORESOPOLIS";"1492";"Centro-Oeste de Minas"
"44938";"ESTRELA DO INDAIA";"2666";"Centro-Oeste de Minas"
"40150";"AGUANIL";"3235";"Centro-Oeste de Minas"
"40770";"ARAUJOS";"5291";"Centro-Oeste de Minas"
"40835";"ARCOS";"24171";"Centro-Oeste de Minas"
"41017";"BAMBUI";"15309";"Centro-Oeste de Minas"
"41475";"BOM DESPACHO";"28863";"Centro-Oeste de Minas"
"41599";"BOM SUCESSO";"11993";"Centro-Oeste de Minas"
"41947";"CORREGO FUNDO";"4258";"Centro-Oeste de Minas"
"42072";"CAMACHO";"3019";"Centro-Oeste de Minas"
"42234";"CAMPO BELO";"32013";"Centro-Oeste de Minas"
"42374";"CANA VERDE";"4017";"Centro-Oeste de Minas"
"42390";"CANDEIAS";"10227";"Centro-Oeste de Minas"
"42790";"CARMO DA MATA";"7951";"Centro-Oeste de Minas"
"42838";"CARMO DO CAJURU";"13297";"Centro-Oeste de Minas"
"42897";"CARMOPOLIS DE MINAS";"10688";"Centro-Oeste de Minas"
"45993";"IBITURUNA";"2111";"Centro-Oeste de Minas"
"46035";"IGARATINGA";"5757";"Centro-Oeste de Minas"
"52353";"SAO GONCALO DO PARA";"6318";"Centro-Oeste de Minas"
"52191";"SAO DOMINGOS DO PRATA";"11204";"Central"
"52370";"SAO GONCALO DO RIO ABAIXO";"6906";"Central"
"52493";"SAO JOAO DEL REI";"55193";"Central"
"52612";"SAO JOSE DA VARGINHA";"3006";"Central"
"52671";"SAO JOSE DO GOIABAL";"4079";"Central"
"52957";"SAO SEBASTIAO DO RIO PRETO";"1327";"Central"
"52990";"SAO TIAGO";"7242";"Central"
"53171";"SENADOR MODESTINO GONCALVES";"4016";"Central"
"53236";"SENHORA DOS REMEDIOS";"6299";"Central"
"53295";"SERRA AZUL DE MINAS";"2913";"Central"
"53414";"SERRO";"11481";"Central"
"53430";"SETE LAGOAS";"124283";"Central"
"53651";"TAQUARACU DE MINAS";"3641";"Central"
"53759";"TIRADENTES";"4595";"Central"
"54259";"VESPASIANO";"53779";"Central"
"45276";"FORTUNA DE MINAS";"2251";"Central"
"45438";"FUNILANDIA";"3277";"Central"
"48690";"MORADA NOVA DE MINAS";"5815";"Central"
"48712";"MORRO DA GARCA";"2539";"Central"
"48739";"MORRO DO PILAR";"2721";"Central"
"48895";"NAZARENO";"5198";"Central"
"48933";"NOVA ERA";"12190";"Central"
"48950";"NOVA LIMA";"48489";"Central"
"49158";"ONCA DE PITANGUI";"2526";"Central"
"49174";"OURO BRANCO";"22179";"Central"
"49212";"OURO PRETO";"47327";"Central"
"49271";"PAINEIRAS";"3805";"Central"
"49379";"PAPAGAIOS";"9467";"Central"
"49417";"PARA DE MINAS";"49940";"Central"
"49476";"PARAOPEBA";"14346";"Central"
"49492";"PASSABEM";"1642";"Central"
"49859";"PEDRO LEOPOLDO";"37135";"Central"
"49913";"PEQUI";"3140";"Central"
"50059";"PIEDADE DO RIO GRANDE";"3334";"Central"
"50075";"PIEDADE DOS GERAIS";"3772";"Central"
"50270";"PITANGUI";"16844";"Central"
"50393";"POMPEU";"17926";"Central"
"50539";"PRADOS";"5829";"Central"
"50636";"PRESIDENTE JUSCELINO";"3352";"Central"
"50652";"PRESIDENTE KUBITSCHEK";"2166";"Central"
"50717";"PRUDENTE DE MORAIS";"6434";"Central"
"50750";"QUELUZITO";"1896";"Central"
"50776";"RAPOSOS";"9956";"Central"
"50830";"RESENDE COSTA";"7187";"Central"
"50873";"RESSAQUINHA";"3405";"Central"
"50911";"RIBEIRAO DAS NEVES";"133633";"Central"
"50954";"RIO ACIMA";"5893";"Central"
"51055";"RIO MANSO";"3569";"Central"
"51136";"RIO PIRACICABA";"9909";"Central"
"51195";"RIO VERMELHO";"8266";"Central"
"51217";"RITAPOLIS";"3789";"Central"
"51330";"SABARA";"68814";"Central"
"51438";"SANTA BARBARA";"18041";"Central"
"51454";"SANTA BARBARA DO TUGURIO";"3628";"Central"
"51551";"SANTA LUZIA";"115499";"Central"
"51594";"SANTA MARIA DE ITABIRA";"6710";"Central"
"51691";"SANTANA DE PIRAPAMA";"6744";"Central"
"51730";"SANTANA DO GARAMBEU";"1804";"Central"
"51799";"SANTANA DO RIACHO";"3899";"Central"
"51810";"SANTANA DOS MONTES";"3223";"Central"
"52035";"SANTO ANTONIO DO ITAMBE";"2935";"Central"
"52094";"SANTO ANTONIO DO RIO ABAIXO";"1670";"Central"
"52116";"SANTO HIPOLITO";"2649";"Central"
"52175";"SAO BRAS DO SUACUI";"2605";"Central"
"46370";"ITABIRITO";"30239";"Central"
"46434";"ITAGUARA";"8512";"Central"
"46558";"ITAMBE DO MATO DENTRO";"2086";"Central"
"46736";"ITATIAIUCU";"6648";"Central"
"46779";"ITAVERAVA";"4923";"Central"
"46914";"JABOTICATUBAS";"9952";"Central"
"47074";"JECEABA";"4449";"Central"
"47139";"JEQUITIBA";"4406";"Central"
"47236";"JOAO MONLEVADE";"46213";"Central"
"47279";"JOAQUIM FELICIO";"3039";"Central"
"47317";"NOVA UNIAO";"4390";"Central"
"47473";"LAGOA DOURADA";"8036";"Central"
"47511";"LAGOA SANTA";"28850";"Central"
"47813";"MADRE DE DEUS DE MINAS";"3848";"Central"
"47937";"MARAVILHAS";"5131";"Central"
"47996";"MARIANA";"35137";"Central"
"48135";"MATEUS LEME";"15955";"Central"
"48216";"MATOZINHOS";"22787";"Central"
"48453";"MOEDA";"3967";"Central"
"48496";"MONJOLOS";"1963";"Central"
"43494";"CONCEICAO DO MATO DENTRO";"11278";"Central"
"43591";"CONGONHAS";"31666";"Central"
"43613";"CONGONHAS DO NORTE";"3206";"Central"
"43656";"CONSELHEIRO LAFAIETE";"73282";"Central"
"43710";"CONTAGEM";"344886";"Central"
"43770";"CORDISBURGO";"5591";"Central"
"43818";"CORINTO";"15238";"Central"
"43931";"CORONEL XAVIER CHAVES";"2343";"Central"
"44016";"COUTO DE MAGALHAES DE MINAS";"3249";"Central"
"44075";"CRISTIANO OTONI";"3710";"Central"
"44113";"CRUCILANDIA";"4086";"Central"
"44172";"CURVELO";"42407";"Central"
"44199";"DATAS";"3569";"Central"
"44270";"DESTERRO DE ENTRE RIOS";"4812";"Central"
"44296";"DESTERRO DO MELO";"2663";"Central"
"44318";"DIAMANTINA";"26319";"Central"
"44334";"DIOGO DE VASCONCELOS";"2876";"Central"
"44350";"DIONISIO";"6128";"Central"
"44512";"DOM JOAQUIM";"3197";"Central"
"44598";"DORES DE CAMPOS";"6510";"Central"
"44776";"ENTRE RIOS DE MINAS";"9226";"Central"
"44814";"ESMERALDAS";"28424";"Central"
"45071";"FELICIO DOS SANTOS";"3122";"Central"
"45098";"SAO GONCALO DO RIO PRETO";"2526";"Central"
"45136";"FELIXLANDIA";"9613";"Central"
"45179";"FERROS";"7072";"Central"
"45195";"FLORESTAL";"4836";"Central"
"40002";"ALFREDO VASCONCELOS";"4284";"Central"
"40037";"ABAETE";"15260";"Central"
"40320";"JUATUBA";"12743";"Central"
"40452";"ALVINOPOLIS";"10907";"Central"
"40479";"ALVORADA DE MINAS";"2856";"Central"
"40576";"ANTONIO CARLOS";"8090";"Central"
"40630";"ARACAI";"2337";"Central"
"40789";"SAO JOSE DA LAPA";"13311";"Central"
"40800";"SARZEDO";"12707";"Central"
"40959";"AUGUSTO DE LIMA";"3735";"Central"
"40991";"BALDIM";"5473";"Central"
"41025";"MARIO CAMPOS";"7824";"Central"
"41076";"BARAO DE COCAIS";"17558";"Central"
"41114";"BARBACENA";"77633";"Central"
"41157";"TRES MARIAS";"17230";"Central"
"41173";"BARROSO";"13974";"Central"
"41190";"BELA VISTA DE MINAS";"6487";"Central"
"41238";"BELO HORIZONTE";"1473626";"Central"
"41270";"BELO VALE";"6490";"Central"
"41335";"BETIM";"201072";"Central"
"41394";"BIQUINHAS";"2297";"Central"
"41467";"SANTA CRUZ DE MINAS";"5348";"Central"
"41530";"BOM JESUS DO AMPARO";"4135";"Central"
"41610";"BONFIM";"5504";"Central"
"41629";"SAO JOAQUIM DE BICAS";"13385";"Central"
"41793";"BRUMADINHO";"19302";"Central"
"41831";"BUENOPOLIS";"6153";"Central"
"41840";"CATAS ALTAS";"3416";"Central"
"41912";"CACHOEIRA DA PRATA";"2946";"Central"
"41920";"CONFINS";"4314";"Central"
"41971";"CAETANOPOLIS";"6114";"Central"
"41998";"CAETE";"25949";"Central"
"42439";"CAPELA NOVA";"3625";"Central"
"42498";"CAPIM BRANCO";"5854";"Central"
"42617";"CARANAIBA";"2707";"Central"
"42633";"CARANDAI";"16112";"Central"
"42978";"CASA GRANDE";"2185";"Central"
"43036";"CONCEICAO DA BARRA DE MINAS";"2984";"Central"
"43079";"CATAS ALTAS DA NORUEGA";"2858";"Central"
"43117";"CEDRO DO ABAETE";"1288";"Central"
"45519";"GOUVEIA";"7792";"Central"
"45870";"IBERTIOGA";"4186";"Central"
"45950";"IBIRITE";"78886";"Central"
"46019";"IGARAPE";"18991";"Central"
"46191";"INHAUMA";"4343";"Central"
"46213";"INIMUTABA";"4702";"Central"
"46337";"ITABIRA";"73211";"Central"
"40010";"ABADIA DOS DOURADOS";"4896";"Alto Paranaiba"
"53775";"TIROS";"4456";"Alto Paranaiba"
"40797";"ARAXA";"57725";"Alto Paranaiba"
"42293";"CAMPOS ALTOS";"8443";"Alto Paranaiba"
"42854";"CARMO DO PARANAIBA";"18440";"Alto Paranaiba"
"45578";"GRUPIARA";"1428";"Alto Paranaiba"
"45772";"GUIMARANIA";"5355";"Alto Paranaiba"
"45896";"IBIA";"14700";"Alto Paranaiba"
"46310";"IRAI DE MINAS";"4903";"Alto Paranaiba"
"47490";"LAGOA FORMOSA";"11398";"Alto Paranaiba"
"48232";"MATUTINA";"2844";"Alto Paranaiba"
"43850";"COROMANDEL";"18717";"Alto Paranaiba"
"44130";"CRUZEIRO DA FORTALEZA";"3267";"Alto Paranaiba"
"44695";"DOURADOQUARA";"1645";"Alto Paranaiba"
"44954";"ESTRELA DO SUL";"4913";"Alto Paranaiba"
"48615";"MONTE CARMELO";"29492";"Alto Paranaiba"
"48992";"NOVA PONTE";"7772";"Alto Paranaiba"
"49590";"PATOS DE MINAS";"81752";"Alto Paranaiba"
"49611";"PATROCINIO";"49040";"Alto Paranaiba"
"49832";"PEDRINOPOLIS";"2777";"Alto Paranaiba"
"49956";"PERDIZES";"9039";"Alto Paranaiba"
"50598";"PRATINHA";"2445";"Alto Paranaiba"
"51098";"RIO PARANAIBA";"7546";"Alto Paranaiba"
"51276";"ROMARIA";"2899";"Alto Paranaiba"
"51373";"SACRAMENTO";"15462";"Alto Paranaiba"
"51535";"SANTA JULIANA";"6397";"Alto Paranaiba"
"51934";"SANTA ROSA DA SERRA";"2691";"Alto Paranaiba"
"52418";"SAO GOTARDO";"18493";"Alto Paranaiba"
"53350";"SERRA DO SALITRE";"6985";"Alto Paranaiba"
"53619";"TAPIRA";"3527";"Alto Paranaiba"
"40754";"ARAPUA";"2541";"Alto Paranaiba"
